employee_id;first_name;last_name;age;status;join_date;salary;email;phone;performance_score;remote_work;department;region
EMP1971;Charlie;Davis;40.0;Inactive;2020/11/08;71192.68;charlie.davis_SNV1971@example.com;8632397912;Average;FALSE;Sales;Nevada
EMP1972;Bob;Smith;;Active;2021/08/24;96346.53;bob.smith_FFL1972@example.com;7876553006;Average;TRUE;Finance;Florida
EMP1973;Eva;Williams;;Pending;2020/02/06;116680.63;eva.williams_HIL1973@example.com;3095055604;Excellent;TRUE;HR;Illinois
EMP1974;Grace;Brown;25.0;Inactive;2024/10/12;76343.56;grace.brown_FFL1974@example.com;7121988191;Excellent;FALSE;Finance;Florida
EMP1975;Alice;Johnson;30.0;Inactive;2024/12/16;99424.14;alice.johnson_SNV1975@example.com;7788519052;Excellent;FALSE;Sales;Nevada
EMP1976;Charlie;Garcia;35.0;Inactive;2024/04/13;57656.74;charlie.garcia_DFL1976@example.com;4864010423;Good;TRUE;DevOps;Florida
EMP1977;Heidi;Garcia;40.0;Pending;2020/04/24;77396.94;heidi.garcia_SNY1977@example.com;6245618516;Excellent;TRUE;Sales;New York
EMP1978;Grace;Garcia;;Inactive;2021/10/18;54299.68;grace.garcia_DCA1978@example.com;4460045211;Average;FALSE;DevOps;California
EMP1979;Charlie;Miller;35.0;Pending;2020/02/25;103563.58;charlie.miller_HNV1979@example.com;8991511454;Excellent;TRUE;HR;Nevada
EMP1980;Grace;Brown;25.0;Inactive;2022/04/23;74588.85;grace.brown_FCA1980@example.com;1293913043;Average;FALSE;Finance;California
EMP1981;David;Garcia;30.0;Pending;2020/06/22;113727.23;david.garcia_DCA1981@example.com;8818984840;Poor;FALSE;DevOps;California
EMP1982;Eva;Brown;25.0;Active;2023/01/07;72828.18;eva.brown_HNY1982@example.com;6046154020;Good;FALSE;HR;New York
EMP1983;Grace;Jones;;Inactive;2020/02/11;98717.09;grace.jones_SFL1983@example.com;1901707567;Poor;FALSE;Sales;Florida
EMP1984;Frank;Garcia;40.0;Inactive;2023/03/18;56840.8;frank.garcia_SFL1984@example.com;1429831521;Poor;TRUE;Sales;Florida
EMP1985;David;Johnson;35.0;Pending;2021/11/26;61663.91;david.johnson_FIL1985@example.com;9107322835;Average;TRUE;Finance;Illinois
EMP1986;Grace;Brown;30.0;Active;2024/09/17;109523.4;grace.brown_FNV1986@example.com;;Poor;TRUE;Finance;Nevada
EMP1987;Eva;Brown;25.0;Inactive;2024/07/05;65812.02;eva.brown_HIL1987@example.com;3963845268;Average;TRUE;HR;Illinois
EMP1988;Bob;Johnson;;Inactive;2021/07/13;54708.88;bob.johnson_CIL1988@example.com;6944391648;Excellent;TRUE;Cloud Tech;Illinois
EMP1989;Heidi;Garcia;40.0;Active;2023/08/27;107661.73;heidi.garcia_ACA1989@example.com;7016934291;Excellent;TRUE;Admin;California
EMP1990;Eva;Johnson;40.0;Inactive;2021/02/13;79002.0;eva.johnson_DIL1990@example.com;9132033015;Average;TRUE;DevOps;Illinois
EMP1991;Heidi;Brown;;Pending;2023/12/11;86135.69;heidi.brown_ATX1991@example.com;2341903105;Excellent;FALSE;Admin;Texas
EMP1992;Heidi;Johnson;30.0;Inactive;2021/07/02;115601.4;heidi.johnson_DNV1992@example.com;1537221555;Good;TRUE;DevOps;Nevada
EMP1993;Grace;Brown;;Active;2022/12/05;64045.36;grace.brown_DNV1993@example.com;6847323652;Poor;TRUE;DevOps;Nevada
EMP1994;David;Brown;30.0;Inactive;2024/09/24;80477.21;david.brown_DNV1994@example.com;3774604066;Good;FALSE;DevOps;Nevada
EMP1995;Bob;Jones;30.0;Inactive;2023/08/16;61240.9;bob.jones_FCA1995@example.com;2007843613;Poor;TRUE;Finance;California
EMP1996;David;Smith;40.0;Active;2021/01/28;51939.29;david.smith_ATX1996@example.com;2442607818;Excellent;TRUE;Admin;Texas
EMP1997;Eva;Brown;40.0;Inactive;2022/05/14;95284.54;eva.brown_FIL1997@example.com;7543734763;Good;FALSE;Finance;Illinois
EMP1998;Charlie;Garcia;35.0;Inactive;2024/06/05;106247.67;charlie.garcia_ATX1998@example.com;2737203762;Excellent;TRUE;Admin;Texas
EMP1999;Charlie;Williams;25.0;Active;2020/04/23;110170.88;charlie.williams_DFL1999@example.com;8821458413;Poor;TRUE;DevOps;Florida
EMP2000;Charlie;Miller;25.0;Pending;2024/06/10;52615.44;charlie.miller_HNV2000@example.com;8460191343;Average;TRUE;HR;Nevada
EMP2001;Eva;Davis;30.0;Inactive;2020/04/18;82547.26;eva.davis_DIL2001@example.com;3899827801;Average;FALSE;DevOps;Illinois
EMP2002;Bob;Smith;35.0;Pending;2020/06/29;63049.22;bob.smith_FIL2002@example.com;;Good;TRUE;Finance;Illinois
EMP2003;Frank;Smith;35.0;Pending;2023/02/15;115229.12;frank.smith_HCA2003@example.com;1464493698;Excellent;TRUE;HR;California
EMP2004;Grace;Smith;25.0;Pending;2023/06/15;60687.63;grace.smith_DIL2004@example.com;9516793349;Excellent;FALSE;DevOps;Illinois
EMP2005;Frank;Jones;30.0;Inactive;2022/03/19;67492.73;frank.jones_FIL2005@example.com;5573857367;Good;TRUE;Finance;Illinois
EMP2006;Grace;Brown;;Inactive;2023/10/25;77821.79;grace.brown_HIL2006@example.com;;Average;FALSE;HR;Illinois
EMP2007;Charlie;Jones;35.0;Active;2022/07/14;69146.95;charlie.jones_DTX2007@example.com;6811872332;Poor;FALSE;DevOps;Texas
EMP2008;Grace;Brown;35.0;Inactive;2022/03/12;90224.82;grace.brown_ANV2008@example.com;5104096148;Good;TRUE;Admin;Nevada
EMP2009;David;Garcia;;Pending;2024/06/11;62603.98;david.garcia_FIL2009@example.com;7315391148;Poor;FALSE;Finance;Illinois
EMP2010;Bob;Jones;35.0;Active;2024/06/10;71148.27;bob.jones_SNV2010@example.com;8307482072;Average;FALSE;Sales;Nevada
EMP2011;David;Jones;40.0;Inactive;2022/09/21;52031.74;david.jones_ACA2011@example.com;6511893939;Excellent;TRUE;Admin;California
EMP2012;Grace;Miller;35.0;Inactive;2023/04/15;;grace.miller_DFL2012@example.com;6557820189;Average;FALSE;DevOps;Florida
EMP2013;Eva;Williams;;Pending;2020/02/06;116680.63;eva.williams_HIL2013@example.com;4322302332;Good;FALSE;HR;Illinois
EMP2014;Grace;Jones;30.0;Pending;2021/05/16;51990.98;grace.jones_FNV2014@example.com;2470739200;Excellent;TRUE;Finance;Nevada
EMP2015;David;Miller;30.0;Active;2023/08/19;;david.miller_HCA2015@example.com;3546212759;Good;TRUE;HR;California
EMP2016;David;Johnson;30.0;Inactive;2021/11/07;100215.06;david.johnson_CTX2016@example.com;2508261122;Good;TRUE;Cloud Tech;Texas
EMP2017;Charlie;Williams;40.0;Active;2023/10/04;114587.11;charlie.williams_FNY2017@example.com;1261632487;Average;FALSE;Finance;New York
EMP2018;Alice;Garcia;30.0;Inactive;2024/12/16;71318.79;alice.garcia_HFL2018@example.com;8995729892;Good;TRUE;HR;Florida
EMP2019;Heidi;Jones;30.0;Pending;2021/02/22;77764.24;heidi.jones_DIL2019@example.com;7629745492;Average;FALSE;DevOps;Illinois
